stimuli_letter,target,correct_key,Letter_stimulus,trialsOne.thisRepN,trialsOne.thisTrialN,trialsOne.thisN,trialsOne.thisIndex,trialsTwo.thisRepN,trialsTwo.thisTrialN,trialsTwo.thisN,trialsTwo.thisIndex,WelcomeScreenText.started,WelcomeScreenText.stopped,WelcomeInstructions.started,keyWelcome.started,keyWelcome.keys,keyWelcome.rt,text.started,text.stopped,eegtime,n_back_one.started,Key_one.started,n_back_one.stopped,Key_one.stopped,Key_one.keys,Key_one.corr,ISI.started,ISI.stopped,Key_one.rt,Intro_Block_two.started,Start_Block_One.started,Start_Block_One.keys,Start_Block_One.rt,Block_2_stimulus.started,key_Two.started,Block_2_stimulus.stopped,key_Two.stopped,key_Two.keys,key_Two.corr,key_Two.rt,GoodBye.started,GoodBye.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,N,None,V,,,,,0,109,109,109,,,,,,,,,16622,,,,,,,809.3437138000008,,,,,,,808.1283208000004,808.2287782000003,808.4433411999998,,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,V,,,,,0,110,110,110,,,,,,,,,16694,,,,,,,812.027908,813.5270331000011,,,,,,810.8437021000009,810.9275591000005,811.1435834000004,812.027908,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,Y,,,,,0,111,111,111,,,,,,,,,16767,,,,,,,814.7272398000005,816.2270530000005,,,,,,813.5270331000011,813.6271885000006,813.8272847000007,814.7272398000005,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,A,,,,,0,112,112,112,,,,,,,,,16839,,,,,,,817.4108774000015,818.9109813000014,,,,,,816.2270530000005,816.3105907999998,816.5279330000012,817.4108774000015,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,Y,z,Y,,,,,0,113,113,113,,,,,,,,,16865,,,,,,,819.3274701999999,820.8281857000002,,,,,,818.9274786000005,819.0111644000008,819.2274997000004,,z,1,0.2974985000000743,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,Y,,,,,0,114,114,114,,,,,,,,,16937,,,,,,,822.0109788999998,823.5109017000013,,,,,,820.8281857000002,820.9109513000003,821.1441105000013,822.0109788999998,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,C,,,,,0,115,115,115,,,,,,,,,17010,,,,,,,824.7112406000015,826.2111870000008,,,,,,823.5109017000013,823.6109321000004,823.8105879000013,824.7112406000015,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,Y,z,Y,,,,,0,116,116,116,,,,,,,,,17083,,,,,,,827.4107691999998,828.9110803000003,,,,,,826.2111870000008,826.3110856000003,826.5109984999999,827.4107691999998,None,0,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,Y,,,,,0,117,117,117,,,,,,,,,17156,,,,,,,830.1110820000013,831.6110374,,,,,,828.9110803000003,829.010822100001,829.2109386000011,830.1110820000013,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,A,,,,,0,118,118,118,,,,,,,,,17201,,,,,,,832.3444012,833.8444200000013,,,,,,831.6110374,831.7116732000013,831.9116104000004,,z,0,0.6110202999989269,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,A,,,,,0,119,119,119,,,,,,,,,17273,,,,,,,835.044660900001,836.5446620000002,,,,,,833.8444200000013,833.9279853000007,834.1450866000014,835.0283264999998,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,C,,,,,0,120,120,120,,,,,,,,,17346,,,,,,,837.7447831999998,839.2447452000015,,,,,,836.5446620000002,836.6445122000005,836.8444522999998,837.7447831999998,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,Y,,,,,0,121,121,121,,,,,,,,,17419,,,,,,,840.4451970000009,841.9449421000008,,,,,,839.2447452000015,839.3450154000002,839.5449886000006,840.4451970000009,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,V,,,,,0,122,122,122,,,,,,,,,17492,,,,,,,843.1454857000008,844.6459400000003,,,,,,841.9449421000008,842.0460923999999,842.2449881000011,843.1454857000008,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,B,,,,,0,123,123,123,,,,,,,,,17565,,,,,,,845.8450182000015,847.3451810000006,,,,,,844.6459400000003,844.7450924000004,844.9454108999998,845.8450182000015,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,B,,,,,0,124,124,124,,,,,,,,,17638,,,,,,,848.5450356000001,850.0454172999998,,,,,,847.3451810000006,847.4448549000008,847.6451108000001,848.5450356000001,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,X,,,,,0,125,125,125,,,,,,,,,17711,,,,,,,851.2450594000002,852.7453059,,,,,,850.0454172999998,850.1450733000001,850.345153100001,851.2450594000002,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,A,,,,,0,126,126,126,,,,,,,,,17784,,,,,,,853.9453942,855.4454524000012,,,,,,852.7453059,852.8454550000006,853.0459639000001,853.9453942,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,Y,z,X,,,,,0,127,127,127,,,,,,,,,17826,,,,,,,856.1292097000005,,,,,,,855.4454524000012,855.5455046000006,855.7455224000005,,z,1,0.5612315999987914,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,Y,z,A,,,,,0,128,128,128,,,,,,,,,17851,,,,,,,858.0287652000006,859.5289948999998,,,,,,857.6288887999999,857.7123670000001,857.9297122000007,,z,1,0.28630879999946046,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,B,,,,,0,129,129,129,,,,,,,,,17924,,,,,,,860.7292418000015,,,,,,,859.5289948999998,859.6288019000003,859.8289271000012,860.7292418000015,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,C,,,,,0,130,130,130,,,,,,,,,17997,,,,,,,863.4293505000005,864.9297444000003,,,,,,862.2289240999999,862.3289244000007,862.5293629000007,863.4293505000005,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,Y,,,,,0,131,131,131,,,,,,,,,18070,,,,,,,866.1294550000002,,,,,,,864.9297444000003,865.0298563000015,865.2303622,866.1294550000002,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,X,,,,,0,132,132,132,,,,,,,,,18143,,,,,,,868.8297837999999,,,,,,,867.6292547000012,867.7296056000014,867.9294148000008,868.8297837999999,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,W,,,,,0,133,133,133,,,,,,,,,18216,,,,,,,871.5301169000013,873.0294555,,,,,,870.3299781000005,870.4294884999999,870.6294877,871.5301169000013,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,Y,z,X,,,,,0,134,134,134,,,,,,,,,18244,,,,,,,873.4795442000013,874.9804548000011,,,,,,873.0294555,873.1129928000009,873.3295419000005,,z,1,0.34576669999842125,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,V,,,,,0,135,135,135,,,,,,,,,18316,,,,,,,876.1630054000016,877.6630691000009,,,,,,874.9804548000011,875.0629657999998,875.2797993000004,876.1630054000016,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,C,,,,,0,136,136,136,,,,,,,,,18389,,,,,,,878.8633077000013,880.3632191000015,,,,,,877.6630691000009,877.7634163000002,877.9631249000013,878.8633077000013,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,C,,,,,0,137,137,137,,,,,,,,,18462,,,,,,,881.5632795000001,883.0634320999998,,,,,,880.3632191000015,880.4633121000006,880.6635913000009,881.5632795000001,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,X,,,,,0,138,138,138,,,,,,,,,18535,,,,,,,884.2634460999998,885.7634569000002,,,,,,883.0634320999998,883.1631472000008,883.3638867000009,884.2634460999998,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,Y,,,,,0,139,139,139,,,,,,,,,18608,,,,,,,886.9639636000011,888.4636790000004,,,,,,885.7634569000002,885.8633976000001,886.0634795000005,886.9639636000011,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,A,,,,,0,140,140,140,,,,,,,,,18681,,,,,,,889.663765700001,891.1636377000013,,,,,,888.4636790000004,888.5636497000014,888.7636980000007,889.663765700001,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,V,,,,,0,141,141,141,,,,,,,,,18754,,,,,,,892.3637760000001,893.8643708,,,,,,891.1636377000013,891.2637005000015,891.4637163000007,892.3637760000001,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,Y,z,A,,,,,0,142,142,142,,,,,,,,,18827,,,,,,,895.0640555000009,896.5640412000012,,,,,,893.8643708,893.9637097000013,894.164143,895.0640555000009,None,0,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,Y,z,V,,,,,0,143,143,143,,,,,,,,,18900,,,,,,,897.7640944000013,899.2642673999999,,,,,,896.5640412000012,896.6640845000002,896.864285900001,897.7640944000013,None,0,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,W,,,,,0,144,144,144,,,,,,,,,18973,,,,,,,900.4640368,901.9639728000002,,,,,,899.2642673999999,899.3645623000011,899.5648070000007,900.4640368,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,Y,z,V,,,,,0,145,145,145,,,,,,,,,19010,,,,,,,902.564362000001,904.064128,,,,,,901.9639728000002,902.0638938000011,902.2640631000013,,z,1,0.4768276999984664,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,N,None,Y,,,,,0,146,146,146,,,,,,,,,19083,,,,,,,905.2642108,906.7644095000014,,,,,,904.064128,904.1639816000006,904.3642267000014,905.2642108,None,1,,,,232632,001,2024-05-15_17h30.46.805,nBack,2022.2.5,60.12213209910982,
,,,,,,,,,,,,,,,,,,906.7644095000014,,,,,,,,,,,,,,,,,,,,,,,907.2644411000001,922.9607493000003,,,,,,,
